SCI  hem1341m1020_sci_564_06.fits                       UVES.2012-03-29T03:21:52.267.fits  0.8  5000.00 56015.14018827 11.5 744.0 4684171
WAV  thar_wav_564_06_01.fits                            UVES.2012-03-29T04:46:20.731.fits  0.8    19.00 56015.19885105 11.4 744.0 4684171
ORD  thar_ord_564_06_01.fits                            UVES.2012-03-29T11:41:20.679.fits  1.2     7.23 56015.48704490 11.2 743.8 4684164
FMT  thar_fmt_564_06_01.fits                            UVES.2012-03-29T11:39:26.289.fits  0.7    21.69 56015.48572094 11.2 743.8 4684164
FLAT flat_cal_564_06_01.fits                            UVES.2012-03-29T11:43:00.259.fits  0.8    10.85 56015.48819744 11.2 743.8 4684164
FLAT flat_cal_564_06_02.fits                            UVES.2012-03-29T11:44:19.506.fits  0.8    10.85 56015.48911465 11.2 743.8 4684164
FLAT flat_cal_564_06_03.fits                            UVES.2012-03-29T11:45:39.173.fits  0.8    10.85 56015.49003672 11.2 743.8 4684164
FLAT flat_cal_564_06_04.fits                            UVES.2012-03-29T11:46:58.331.fits  0.8    10.85 56015.49095290 11.2 743.8 4684164
FLAT flat_cal_564_06_05.fits                            UVES.2012-03-29T11:48:17.908.fits  0.8    10.85 56015.49187393 11.2 744.0 4684164
BIAS bias_cal_564_06_01.fits                            UVES.2012-03-29T10:20:47.635.fits  0.0     0.00 56015.43110689  0.0   0.0 0
BIAS bias_cal_564_06_02.fits                            UVES.2012-03-29T10:21:34.430.fits  0.0     0.00 56015.43164849  0.0   0.0 0
BIAS bias_cal_564_06_03.fits                            UVES.2012-03-29T10:22:21.224.fits  0.0     0.00 56015.43219009  0.0   0.0 0
BIAS bias_cal_564_06_04.fits                            UVES.2012-03-29T10:23:08.018.fits  0.0     0.00 56015.43273169  0.0   0.0 0
BIAS bias_cal_564_06_05.fits                            UVES.2012-03-29T10:23:54.812.fits  0.0     0.00 56015.43327329  0.0   0.0 0
