SCI  hem1341m1020_sci_390_02.fits                       UVES.2010-05-12T03:56:32.150.fits  0.8  6250.00 55328.16426100 14.5 742.4 1093963
WAV  thar_wav_390_02_01.fits                            UVES.2010-05-12T05:41:49.661.fits  0.8    19.00 55328.23738034 14.5 742.1 1093963
ORD  thar_ord_390_02_01.fits                            UVES.2010-05-10T12:02:10.408.fits  1.2    38.27 55326.50150935 13.7 744.5 1093959
FMT  thar_fmt_390_02_01.fits                            UVES.2010-05-10T12:00:26.690.fits  0.7    16.67 55326.50030891 13.7 744.4 1093959
FLAT flat_cal_390_02_01.fits                            UVES.2010-05-10T12:12:47.637.fits  0.8    57.41 55326.50888469 13.7 744.6 1093959
FLAT flat_cal_390_02_02.fits                            UVES.2010-05-10T12:10:42.088.fits  0.8    57.41 55326.50743157 13.7 744.5 1093959
FLAT flat_cal_390_02_03.fits                            UVES.2010-05-10T12:08:37.978.fits  0.8    57.41 55326.50599511 13.7 744.5 1093959
FLAT flat_cal_390_02_04.fits                            UVES.2010-05-10T12:06:32.188.fits  0.8    57.41 55326.50453921 13.7 744.5 1093959
FLAT flat_cal_390_02_05.fits                            UVES.2010-05-10T12:04:26.538.fits  0.8    57.41 55326.50308493 13.7 744.5 1093959
BIAS bias_cal_390_02_01.fits                            UVES.2010-05-12T16:10:10.528.fits  0.0     0.00 55328.67373296  0.0   0.0 0
BIAS bias_cal_390_02_02.fits                            UVES.2010-05-12T16:10:56.112.fits  0.0     0.00 55328.67426055  0.0   0.0 0
BIAS bias_cal_390_02_03.fits                            UVES.2010-05-12T16:11:41.705.fits  0.0     0.00 55328.67478825  0.0   0.0 0
BIAS bias_cal_390_02_04.fits                            UVES.2010-05-12T16:12:27.289.fits  0.0     0.00 55328.67531584  0.0   0.0 0
BIAS bias_cal_390_02_05.fits                            UVES.2010-05-12T16:13:12.872.fits  0.0     0.00 55328.67584343  0.0   0.0 0
