SCI  hem1341m1020_sci_390_05.fits                       UVES.2012-03-23T06:10:07.046.fits  0.8  6250.00 56009.25702599 13.5 741.7 6004415
WAV  thar_wav_390_05_01.fits                            UVES.2012-03-23T07:55:23.838.fits  0.8    19.00 56009.33013701 13.5 741.6 6004415
ORD  thar_ord_390_05_01.fits                            UVES.2012-03-23T11:44:14.182.fits  1.2    42.00 56009.48905303 13.3 742.6 6004413
FMT  thar_fmt_390_05_01.fits                            UVES.2012-03-23T11:46:23.312.fits  0.7    18.00 56009.49054759 13.3 742.6 6004413
FLAT flat_cal_390_05_01.fits                            UVES.2012-03-23T13:09:44.919.fits  0.8    57.41 56009.54843656 13.4 743.2 6004414
FLAT flat_cal_390_05_02.fits                            UVES.2012-03-23T13:11:50.548.fits  0.8    57.41 56009.54989060 13.4 743.2 6004414
FLAT flat_cal_390_05_03.fits                            UVES.2012-03-23T13:13:56.238.fits  0.8    57.41 56009.55134535 13.4 743.2 6004414
FLAT flat_cal_390_05_04.fits                            UVES.2012-03-23T13:16:01.978.fits  0.8    57.41 56009.55280067 13.4 743.2 6004414
FLAT flat_cal_390_05_05.fits                            UVES.2012-03-23T13:18:07.737.fits  0.8    57.41 56009.55425622 13.4 743.3 6004414
BIAS bias_cal_390_05_01.fits                            UVES.2012-03-23T10:26:23.771.fits  0.0     0.00 56009.43499735  0.0   0.0 0
BIAS bias_cal_390_05_02.fits                            UVES.2012-03-23T10:27:09.355.fits  0.0     0.00 56009.43552494  0.0   0.0 0
BIAS bias_cal_390_05_03.fits                            UVES.2012-03-23T10:27:54.939.fits  0.0     0.00 56009.43605253  0.0   0.0 0
BIAS bias_cal_390_05_04.fits                            UVES.2012-03-23T10:28:40.522.fits  0.0     0.00 56009.43658011  0.0   0.0 0
BIAS bias_cal_390_05_05.fits                            UVES.2012-03-23T10:29:26.096.fits  0.0     0.00 56009.43710759  0.0   0.0 0
