SCI  hem1341m1020_sci_564_07.fits                       UVES.2012-03-29T04:49:43.669.fits  0.8  5000.00 56015.20119987 11.4 743.8 4684169
WAV  thar_wav_564_07_01.fits                            UVES.2012-03-29T06:14:12.102.fits  0.8    19.00 56015.25986229 11.3 743.7 4684169
ORD  thar_ord_564_07_01.fits                            UVES.2012-03-29T11:41:20.679.fits  1.2     7.23 56015.48704490 11.2 743.8 4684164
FMT  thar_fmt_564_07_01.fits                            UVES.2012-03-29T11:39:26.289.fits  0.7    21.69 56015.48572094 11.2 743.8 4684164
FLAT flat_cal_564_07_01.fits                            UVES.2012-03-29T11:43:00.259.fits  0.8    10.85 56015.48819744 11.2 743.8 4684164
FLAT flat_cal_564_07_02.fits                            UVES.2012-03-29T11:44:19.506.fits  0.8    10.85 56015.48911465 11.2 743.8 4684164
FLAT flat_cal_564_07_03.fits                            UVES.2012-03-29T11:45:39.173.fits  0.8    10.85 56015.49003672 11.2 743.8 4684164
FLAT flat_cal_564_07_04.fits                            UVES.2012-03-29T11:46:58.331.fits  0.8    10.85 56015.49095290 11.2 743.8 4684164
FLAT flat_cal_564_07_05.fits                            UVES.2012-03-29T11:48:17.908.fits  0.8    10.85 56015.49187393 11.2 744.0 4684164
BIAS bias_cal_564_07_01.fits                            UVES.2012-03-29T10:20:47.635.fits  0.0     0.00 56015.43110689  0.0   0.0 0
BIAS bias_cal_564_07_02.fits                            UVES.2012-03-29T10:21:34.430.fits  0.0     0.00 56015.43164849  0.0   0.0 0
BIAS bias_cal_564_07_03.fits                            UVES.2012-03-29T10:22:21.224.fits  0.0     0.00 56015.43219009  0.0   0.0 0
BIAS bias_cal_564_07_04.fits                            UVES.2012-03-29T10:23:08.018.fits  0.0     0.00 56015.43273169  0.0   0.0 0
BIAS bias_cal_564_07_05.fits                            UVES.2012-03-29T10:23:54.812.fits  0.0     0.00 56015.43327329  0.0   0.0 0
