SCI  hem1341m1020_sci_390_01.fits                       UVES.2010-05-07T23:30:15.350.fits  0.8  6500.00 55323.97934433 10.4 742.9 1093941
WAV  thar_wav_390_01_01.fits                            UVES.2010-05-08T01:19:42.370.fits  0.8    19.00 55324.05535150 10.3 743.0 1093941
ORD  thar_ord_390_01_01.fits                            UVES.2010-05-08T11:43:51.727.fits  1.2    42.00 55324.48879314  9.9 743.3 1093938
FMT  thar_fmt_390_01_01.fits                            UVES.2010-05-08T11:45:52.286.fits  0.7    18.00 55324.49018850  9.9 743.3 1093938
FLAT flat_cal_390_01_01.fits                            UVES.2010-05-08T13:33:16.716.fits  0.8    57.41 55324.56477681 10.1 744.1 1093939
FLAT flat_cal_390_01_02.fits                            UVES.2010-05-08T13:35:22.517.fits  0.8    57.41 55324.56623283 10.1 744.1 1093939
FLAT flat_cal_390_01_03.fits                            UVES.2010-05-08T13:37:28.337.fits  0.8    57.41 55324.56768908 10.2 744.1 1093939
FLAT flat_cal_390_01_04.fits                            UVES.2010-05-08T13:39:34.216.fits  0.8    57.41 55324.56914602 10.2 744.1 1093939
FLAT flat_cal_390_01_05.fits                            UVES.2010-05-08T13:41:39.866.fits  0.8    57.41 55324.57060030 10.2 744.1 1093939
BIAS bias_cal_390_01_01.fits                            UVES.2010-05-08T09:14:44.033.fits  0.0     0.00 55324.38523186  0.0   0.0 0
BIAS bias_cal_390_01_02.fits                            UVES.2010-05-08T09:15:29.616.fits  0.0     0.00 55324.38575944  0.0   0.0 0
BIAS bias_cal_390_01_03.fits                            UVES.2010-05-08T09:16:15.199.fits  0.0     0.00 55324.38628703  0.0   0.0 0
BIAS bias_cal_390_01_04.fits                            UVES.2010-05-08T09:17:00.783.fits  0.0     0.00 55324.38681462  0.0   0.0 0
BIAS bias_cal_390_01_05.fits                            UVES.2010-05-08T09:17:46.367.fits  0.0     0.00 55324.38734221  0.0   0.0 0
