SCI  hem1341m1020_sci_564_10.fits                       UVES.2012-04-01T05:05:15.182.fits  0.8  5000.00 56018.21198127 13.8 743.8 4684232
WAV  thar_wav_564_10_01.fits                            UVES.2012-04-01T06:29:43.476.fits  0.8    19.00 56018.27064208 13.8 743.4 4684232
ORD  thar_ord_564_10_01.fits                            UVES.2012-04-01T11:51:22.964.fits  1.2     7.23 56018.49401579 13.7 743.9 4684229
FMT  thar_fmt_564_10_01.fits                            UVES.2012-04-01T11:49:28.474.fits  0.7    21.69 56018.49269067 13.7 743.9 4684229
FLAT flat_cal_564_10_01.fits                            UVES.2012-04-01T11:53:02.024.fits  0.8    10.85 56018.49516231 13.7 743.9 4684229
FLAT flat_cal_564_10_02.fits                            UVES.2012-04-01T11:54:20.731.fits  0.8    10.85 56018.49607327 13.7 743.9 4684229
FLAT flat_cal_564_10_03.fits                            UVES.2012-04-01T11:55:39.749.fits  0.8    10.85 56018.49698783 13.7 743.9 4684229
FLAT flat_cal_564_10_04.fits                            UVES.2012-04-01T11:56:58.746.fits  0.8    10.85 56018.49790215 13.7 743.9 4684229
FLAT flat_cal_564_10_05.fits                            UVES.2012-04-01T11:58:18.312.fits  0.8    10.85 56018.49882306 13.7 744.1 4684229
BIAS bias_cal_564_10_01.fits                            UVES.2012-04-01T10:32:25.750.fits  0.0     0.00 56018.43918692  0.0   0.0 0
BIAS bias_cal_564_10_02.fits                            UVES.2012-04-01T10:33:12.544.fits  0.0     0.00 56018.43972852  0.0   0.0 0
BIAS bias_cal_564_10_03.fits                            UVES.2012-04-01T10:33:59.338.fits  0.0     0.00 56018.44027012  0.0   0.0 0
BIAS bias_cal_564_10_04.fits                            UVES.2012-04-01T10:34:46.133.fits  0.0     0.00 56018.44081172  0.0   0.0 0
BIAS bias_cal_564_10_05.fits                            UVES.2012-04-01T10:35:32.927.fits  0.0     0.00 56018.44135332  0.0   0.0 0
