SCI  he2217m2818_sci_390_08.fits                        UVES.2010-06-15T09:21:48.294.fits  0.8  3767.00 55362.39014229  9.1 742.2 1093933
WAV  thar_wav_390_08_01.fits                            UVES.2010-06-15T10:25:42.077.fits  0.8    25.00 55362.43451478  9.0 742.2 1093933
ORD  thar_ord_390_08_01.fits                            UVES.2010-06-16T12:09:16.057.fits  1.2    38.27 55363.50643585  7.8 743.2 1093926
FMT  thar_fmt_390_08_01.fits                            UVES.2010-06-16T12:07:32.300.fits  0.7    16.67 55363.50523495  7.8 743.2 1093926
FLAT flat_cal_390_08_01.fits                            UVES.2010-06-16T12:30:01.290.fits  0.8    57.41 55363.52084826  7.8 743.2 1093926
FLAT flat_cal_390_08_02.fits                            UVES.2010-06-16T12:32:07.089.fits  0.8    57.41 55363.52230427  7.8 743.3 1093926
FLAT flat_cal_390_08_03.fits                            UVES.2010-06-16T12:34:11.178.fits  0.8    57.41 55363.52374049  7.8 743.3 1093926
FLAT flat_cal_390_08_04.fits                            UVES.2010-06-16T12:36:16.887.fits  0.8    57.41 55363.52519545  7.8 743.3 1093926
FLAT flat_cal_390_08_05.fits                            UVES.2010-06-16T12:38:22.716.fits  0.8    57.41 55363.52665181  7.8 743.3 1093926
BIAS bias_cal_390_08_01.fits                            UVES.2010-06-15T11:18:16.500.fits  0.0     0.00 55362.47102430  0.0   0.0 0
BIAS bias_cal_390_08_02.fits                            UVES.2010-06-15T11:19:02.083.fits  0.0     0.00 55362.47155189  0.0   0.0 0
BIAS bias_cal_390_08_03.fits                            UVES.2010-06-15T11:19:47.666.fits  0.0     0.00 55362.47207947  0.0   0.0 0
BIAS bias_cal_390_08_04.fits                            UVES.2010-06-15T11:20:33.250.fits  0.0     0.00 55362.47260706  0.0   0.0 0
BIAS bias_cal_390_08_05.fits                            UVES.2010-06-15T11:21:18.823.fits  0.0     0.00 55362.47313453  0.0   0.0 0
