SCI  he2217m2818_sci_580_03.fits                        UVES.2010-06-13T08:03:36.181.fits  0.8  4000.00 55360.33583543 10.6 742.1 4690960
WAV  thar_wav_580_03_01.fits                            UVES.2010-06-13T09:11:24.037.fits  0.8     5.00 55360.38291709 10.6 741.9 4690960
ORD  thar_ord_580_03_01.fits                            UVES.2010-06-13T14:18:07.150.fits  1.2     7.23 55360.59591609 10.3 742.6 4690950
FMT  thar_fmt_580_03_01.fits                            UVES.2010-06-13T14:16:19.930.fits  0.7    17.75 55360.59467512 10.3 742.6 4690950
FLAT flat_cal_580_03_01.fits                            UVES.2010-06-13T14:19:43.019.fits  0.8    10.85 55360.59702568 10.3 742.5 4690950
FLAT flat_cal_580_03_02.fits                            UVES.2010-06-13T14:21:02.045.fits  0.8    10.85 55360.59794034 10.3 742.5 4690950
FLAT flat_cal_580_03_03.fits                            UVES.2010-06-13T14:22:20.713.fits  0.8    10.85 55360.59885084 10.3 742.5 4690950
FLAT flat_cal_580_03_04.fits                            UVES.2010-06-13T14:23:39.480.fits  0.8    10.85 55360.59976250 10.3 742.5 4690950
FLAT flat_cal_580_03_05.fits                            UVES.2010-06-13T14:24:58.368.fits  0.8    10.85 55360.60067555 10.3 742.5 4690950
BIAS bias_cal_580_03_01.fits                            UVES.2010-06-13T11:14:03.449.fits  0.0     0.00 55360.46809547  0.0   0.0 0
BIAS bias_cal_580_03_02.fits                            UVES.2010-06-13T11:14:50.233.fits  0.0     0.00 55360.46863696  0.0   0.0 0
BIAS bias_cal_580_03_03.fits                            UVES.2010-06-13T11:15:37.028.fits  0.0     0.00 55360.46917856  0.0   0.0 0
BIAS bias_cal_580_03_04.fits                            UVES.2010-06-13T11:16:23.822.fits  0.0     0.00 55360.46972016  0.0   0.0 0
BIAS bias_cal_580_03_05.fits                            UVES.2010-06-13T11:17:10.616.fits  0.0     0.00 55360.47026176  0.0   0.0 0
