SCI  he2217m2818_sci_437_05.fits                        UVES.2010-06-17T05:27:58.666.fits  0.8  4000.00 55364.22776234  8.4 741.8 1079341
WAV  thar_wav_437_05_01.fits                            UVES.2010-06-17T05:22:41.043.fits  0.8    25.00 55364.22408615  8.4 742.0 1079341
ORD  thar_ord_437_05_01.fits                            UVES.2010-06-17T13:02:50.201.fits  1.2    38.27 55364.54363658  8.3 741.9 1079340
FMT  thar_fmt_437_05_01.fits                            UVES.2010-06-17T13:01:06.592.fits  0.7    16.67 55364.54243741  8.3 741.9 1079340
FLAT flat_cal_437_05_01.fits                            UVES.2010-06-17T13:23:35.633.fits  0.8    57.41 55364.55805131  8.3 742.1 1079340
FLAT flat_cal_437_05_02.fits                            UVES.2010-06-17T13:25:39.882.fits  0.8    57.41 55364.55948938  8.3 742.1 1079340
FLAT flat_cal_437_05_03.fits                            UVES.2010-06-17T13:27:45.612.fits  0.8    57.41 55364.56094458  8.3 742.1 1079340
FLAT flat_cal_437_05_04.fits                            UVES.2010-06-17T13:29:51.221.fits  0.8    57.41 55364.56239839  8.3 742.1 1079340
FLAT flat_cal_437_05_05.fits                            UVES.2010-06-17T13:31:56.850.fits  0.8    57.41 55364.56385243  8.3 742.2 1079340
BIAS bias_cal_437_05_01.fits                            UVES.2010-06-17T05:27:02.623.fits  0.0     0.00 55364.22711369  0.0   0.0 0
BIAS bias_cal_437_05_02.fits                            UVES.2010-06-17T05:26:17.049.fits  0.0     0.00 55364.22658622  0.0   0.0 0
BIAS bias_cal_437_05_03.fits                            UVES.2010-06-17T05:25:31.476.fits  0.0     0.00 55364.22605875  0.0   0.0 0
BIAS bias_cal_437_05_04.fits                            UVES.2010-06-17T05:24:45.903.fits  0.0     0.00 55364.22553128  0.0   0.0 0
BIAS bias_cal_437_05_05.fits                            UVES.2010-06-17T05:24:00.319.fits  0.0     0.00 55364.22500369  0.0   0.0 0
