SCI  he2217m2818_sci_437_03.fits                        UVES.2010-06-16T07:49:49.105.fits  0.8  4000.00 55363.32626279  8.1 742.6 1079340
WAV  thar_wav_437_03_01.fits                            UVES.2010-06-16T07:48:27.848.fits  0.8    25.00 55363.32532232  8.2 742.8 1079340
ORD  thar_ord_437_03_01.fits                            UVES.2010-06-16T12:45:47.610.fits  1.2    38.27 55363.53180104  7.8 743.4 1079338
FMT  thar_fmt_437_03_01.fits                            UVES.2010-06-16T12:44:03.852.fits  0.7    16.67 55363.53060014  7.8 743.4 1079338
FLAT flat_cal_437_03_01.fits                            UVES.2010-06-16T13:06:33.291.fits  0.8    57.41 55363.54621865  7.8 743.7 1079338
FLAT flat_cal_437_03_02.fits                            UVES.2010-06-16T13:08:38.801.fits  0.8    57.41 55363.54767131  7.8 743.7 1079338
FLAT flat_cal_437_03_03.fits                            UVES.2010-06-16T13:10:44.530.fits  0.8    57.41 55363.54912651  7.8 743.8 1079338
FLAT flat_cal_437_03_04.fits                            UVES.2010-06-16T13:12:50.360.fits  0.8    57.41 55363.55058287  7.8 743.8 1079338
FLAT flat_cal_437_03_05.fits                            UVES.2010-06-16T13:14:55.899.fits  0.8    57.41 55363.55203587  7.8 743.8 1079338
BIAS bias_cal_437_03_01.fits                            UVES.2010-06-16T11:00:36.765.fits  0.0     0.00 55363.45875885  0.0   0.0 0
BIAS bias_cal_437_03_02.fits                            UVES.2010-06-16T11:01:22.348.fits  0.0     0.00 55363.45928644  0.0   0.0 0
BIAS bias_cal_437_03_03.fits                            UVES.2010-06-16T11:02:07.921.fits  0.0     0.00 55363.45981390  0.0   0.0 0
BIAS bias_cal_437_03_04.fits                            UVES.2010-06-16T11:02:53.494.fits  0.0     0.00 55363.46034137  0.0   0.0 0
BIAS bias_cal_437_03_05.fits                            UVES.2010-06-16T11:03:39.068.fits  0.0     0.00 55363.46086884  0.0   0.0 0
